day,mon,year,netlen,catch1,sets1,effort1,cpue1,catch2,sets2,effort2,cpue2
11,Aug,1987,150,6,2,"11,100",0.54,0,0,0,0
12,Aug,1987,150,2,2,"8,550",0.23,0,0,0,0
13,Aug,1987,150,4,2,"8,700",0.46,0,0,0,0
14,Aug,1987,150,9,2,"9,150",0.98,0,0,0,0
15,Aug,1987,150,5,2,"8,775",0.57,0,0,0,0
18,Aug,1987,150,2,2,"10,575",0.19,0,0,0,0
19,Aug,1987,150,22,2,"11,850",1.86,0,0,0,0
20,Aug,1987,150,14,2,"11,400",1.23,0,0,0,0
21,Aug,1987,150,8,2,"11,550",0.69,0,0,0,0
22,Aug,1987,150,10,2,"11,850",0.84,0,0,0,0
23,Aug,1987,150,7,2,"11,175",0.63,0,0,0,0
24,Aug,1987,150,6,2,"11,325",0.53,0,0,0,0
25,Aug,1987,150,8,2,"11,475",0.70,0,0,0,0
26,Aug,1987,150,3,2,"11,325",0.26,0,0,0,0
27,Aug,1987,150,4,2,"9,600",0.42,0,0,0,0
28,Aug,1987,150,5,2,"11,775",0.42,0,0,0,0
29,Aug,1987,150,2,2,"10,950",0.18,0,0,0,0
31,Aug,1987,150,0,2,"11,175",0.00,0,0,0,0
01,Sep,1987,150,1,1,"5,700",0.18,0,0,0,0
03,Sep,1987,150,1,1,"5,475",0.18,0,0,0,0
04,Sep,1987,150,3,2,"11,475",0.26,0,0,0,0
05,Sep,1987,150,2,2,"10,800",0.19,0,0,0,0
06,Sep,1987,150,2,2,"10,725",0.19,0,0,0,0
07,Sep,1987,150,5,2,"10,500",0.48,0,0,0,0
08,Sep,1987,150,2,2,"11,100",0.18,0,0,0,0
09,Sep,1987,150,8,2,"11,550",0.69,0,0,0,0
10,Sep,1987,150,8,2,"11,100",0.72,0,0,0,0
11,Sep,1987,150,1,2,"11,475",0.09,0,0,0,0
13,Sep,1987,150,2,2,"11,325",0.18,0,0,0,0
14,Sep,1987,150,0,2,"11,700",0.00,0,0,0,0
15,Sep,1987,150,3,2,"11,175",0.27,0,0,0,0
16,Sep,1987,150,3,2,"11,250",0.27,0,0,0,0
17,Sep,1987,150,5,2,"11,550",0.43,0,0,0,0
18,Sep,1987,150,12,2,"11,325",1.06,0,0,0,0
19,Sep,1987,150,3,2,"11,175",0.27,0,0,0,0
20,Sep,1987,150,5,2,"11,250",0.44,0,0,0,0
21,Sep,1987,150,9,2,"12,075",0.75,0,0,0,0
22,Sep,1987,150,6,2,"11,850",0.51,0,0,0,0
23,Sep,1987,150,7,2,"11,850",0.59,0,0,0,0
24,Sep,1987,150,6,2,"12,975",0.46,0,0,0,0
25,Sep,1987,150,5,2,"12,375",0.40,0,0,0,0
26,Sep,1987,150,9,2,"12,750",0.71,0,0,0,0
27,Sep,1987,150,2,2,"11,700",0.17,0,0,0,0
28,Sep,1987,150,3,2,"11,925",0.25,0,0,0,0
29,Sep,1987,150,0,2,"11,400",0.00,0,0,0,0
30,Sep,1987,150,0,2,"11,700",0.00,0,0,0,0
01,Oct,1987,150,5,2,"9,075",0.55,0,0,0,0
02,Oct,1987,150,1,2,"12,375",0.08,0,0,0,0
04,Oct,1987,150,2,2,"11,250",0.18,0,0,0,0
05,Oct,1987,150,8,2,"12,225",0.65,0,0,0,0
06,Oct,1987,150,0,2,"11,475",0.00,0,0,0,0
07,Oct,1987,150,5,2,"12,075",0.41,0,0,0,0
08,Oct,1987,150,1,2,"11,550",0.09,0,0,0,0
09,Oct,1987,150,11,2,"13,350",0.82,0,0,0,0
10,Oct,1987,150,2,2,"12,975",0.15,0,0,0,0
11,Oct,1987,150,8,2,"12,075",0.66,0,0,0,0
12,Oct,1987,150,0,2,"12,600",0.00,0,0,0,0
13,Oct,1987,150,4,2,"9,225",0.43,0,0,0,0
14,Oct,1987,150,0,2,"13,650",0.00,0,0,0,0
15,Oct,1987,150,3,2,"7,350",0.41,0,0,0,0
16,Oct,1987,150,0,2,"13,725",0.00,0,0,0,0
18,Oct,1987,150,0,2,"12,900",0.00,0,0,0,0
19,Oct,1987,150,4,2,"10,200",0.39,0,0,0,0
20,Oct,1987,150,1,2,"13,275",0.08,0,0,0,0
