day,mon,year,netlen,catch1,sets1,effort1,cpue1,catch2,sets2,effort2,cpue2
11,Aug,1991,150,2,2,"9,075",0.22,0,0,0,0
14,Aug,1991,150,3,2,"7,725",0.39,0,0,0,0
15,Aug,1991,150,7,2,"6,825",1.03,0,0,0,0
16,Aug,1991,150,8,2,"7,125",1.12,0,0,0,0
17,Aug,1991,150,11,2,"7,125",1.54,0,0,0,0
18,Aug,1991,150,9,2,"8,400",1.07,0,0,0,0
19,Aug,1991,150,9,2,"7,800",1.15,0,0,0,0
20,Aug,1991,150,12,2,"8,850",1.36,0,0,0,0
21,Aug,1991,150,9,2,"8,550",1.05,0,0,0,0
22,Aug,1991,150,6,2,"9,000",0.67,0,0,0,0
23,Aug,1991,150,9,2,"9,225",0.98,0,0,0,0
24,Aug,1991,150,11,2,"9,900",1.11,0,0,0,0
25,Aug,1991,150,5,2,"8,250",0.61,0,0,0,0
28,Aug,1991,150,5,2,"10,350",0.48,0,0,0,0
29,Aug,1991,150,3,2,"9,225",0.33,0,0,0,0
30,Aug,1991,150,5,2,"8,475",0.59,0,0,0,0
31,Aug,1991,150,9,2,"7,725",1.17,0,0,0,0
01,Sep,1991,150,11,2,"7,875",1.40,0,0,0,0
02,Sep,1991,150,12,2,"8,625",1.39,0,0,0,0
03,Sep,1991,150,4,2,"8,925",0.45,0,0,0,0
04,Sep,1991,150,16,2,"9,450",1.69,0,0,0,0
05,Sep,1991,150,17,2,"9,150",1.86,0,0,0,0
06,Sep,1991,150,15,2,"10,500",1.43,0,0,0,0
07,Sep,1991,150,15,2,"10,500",1.43,0,0,0,0
08,Sep,1991,150,7,2,"11,850",0.59,0,0,0,0
09,Sep,1991,150,6,2,"11,325",0.53,0,0,0,0
10,Sep,1991,150,5,2,"11,475",0.44,0,0,0,0
11,Sep,1991,150,4,2,"11,325",0.35,0,0,0,0
12,Sep,1991,150,9,2,"11,625",0.77,0,0,0,0
13,Sep,1991,150,11,2,"12,000",0.92,0,0,0,0
14,Sep,1991,150,14,2,"11,775",1.19,0,0,0,0
15,Sep,1991,150,7,2,"12,300",0.57,0,0,0,0
16,Sep,1991,150,13,2,"12,300",1.06,0,0,0,0
17,Sep,1991,150,17,2,"12,750",1.33,0,0,0,0
18,Sep,1991,150,22,2,"12,525",1.76,0,0,0,0
19,Sep,1991,150,16,2,"12,075",1.33,0,0,0,0
20,Sep,1991,150,12,2,"12,075",0.99,0,0,0,0
21,Sep,1991,150,28,2,"13,425",2.09,0,0,0,0
22,Sep,1991,150,28,2,"12,975",2.16,0,0,0,0
23,Sep,1991,150,52,2,"14,325",3.63,0,0,0,0
24,Sep,1991,150,33,2,"13,575",2.43,0,0,0,0
25,Sep,1991,150,32,2,"14,775",2.17,0,0,0,0
26,Sep,1991,150,17,2,"13,500",1.26,0,0,0,0
27,Sep,1991,150,22,2,"13,650",1.61,0,0,0,0
28,Sep,1991,150,9,2,"13,350",0.67,0,0,0,0
29,Sep,1991,150,11,2,"13,125",0.84,0,0,0,0
30,Sep,1991,150,2,2,"11,475",0.17,0,0,0,0
01,Oct,1991,150,19,2,"10,950",1.74,0,0,0,0
02,Oct,1991,150,18,2,"11,325",1.59,0,0,0,0
04,Oct,1991,150,23,2,"12,150",1.89,0,0,0,0
05,Oct,1991,150,12,2,"11,775",1.02,0,0,0,0
06,Oct,1991,150,18,2,"12,300",1.46,0,0,0,0
07,Oct,1991,150,17,2,"12,750",1.33,0,0,0,0
08,Oct,1991,150,16,2,"12,225",1.31,0,0,0,0
09,Oct,1991,150,9,2,"13,575",0.66,0,0,0,0
10,Oct,1991,150,4,2,"14,850",0.27,0,0,0,0
11,Oct,1991,150,12,2,"13,575",0.88,0,0,0,0
12,Oct,1991,150,4,2,"11,475",0.35,0,0,0,0
13,Oct,1991,150,5,2,"12,600",0.40,0,0,0,0
14,Oct,1991,150,4,2,"10,050",0.40,0,0,0,0
15,Oct,1991,150,3,2,"14,025",0.21,0,0,0,0
16,Oct,1991,150,4,2,"9,300",0.43,0,0,0,0
18,Oct,1991,150,5,2,"11,100",0.45,0,0,0,0
19,Oct,1991,150,2,2,"12,000",0.17,0,0,0,0
20,Oct,1991,150,6,2,"14,775",0.41,0,0,0,0
21,Oct,1991,150,3,2,"13,500",0.22,0,0,0,0
23,Oct,1991,150,1,2,"12,450",0.08,0,0,0,0
24,Oct,1991,150,1,2,"12,150",0.08,0,0,0,0
